,오차즈께,ochazuke,オチャズケ,茶泡饭
,옻삼계탕,ot samgyetang,オッ・サムゲタン,漆鸡参鸡汤
,옻계탕,ot gye tang,オッケタン,漆鸡汤
,옻닭,ot dak,オッタク,漆炖鸡
,옻토끼백숙,ot tokki baeksuk,オットキ・ベクスク,药膳炖漆兔
,오디주스,odi juice,オディジュス,桑葚汁
,오디녹두빈대떡,odi nokdu bindaetteok,オディノクトゥ・ビンデトク,桑葚绿豆煎饼
,오디뽕주,odi ppong ju,オディポンジュ,桑葚酒
,오뎅,oden,オデン,鱼糕
,오뎅,oden,オデン,鱼糕
,오뎅전골정식,oden jeongol jeongsik,オデンジョンゴル・ジョンシク,鱼糕火锅套餐
,오뎅탕,oden tang,オデンタン,鱼糕汤
,오뎅탕,oden tang,オデンタン,鱼糕汤
,오돌뼈 & 날치알 주먹밥,odolppyeo & nalchial jumeok bap,オドルピョ＆ナルチアル・ジュモクパプ,脆骨飞鱼子饭团
,어니언덕,onion dog,オニオンドク,洋葱热狗
,오니기리정식,onigiri jeongsik,オニギリ・ジョンシク,饭团套餐
,언양미나리회무침,Eonyang minari hoe muchim,オニャンミナリフェ・ムチム,彦阳水芹拌生鱼片
,오늘의커피,oneurui coffee,オヌレ・コピ,今日特价咖啡
,오늘의추천요리,oneurui chucheon yori,オヌレ・チュチョンヨリ,今日推荐料理
,오방색대하구이,obangsaek daeha gui,オバンセクテハグイ,烤五色大虾
,오향수육,ohyang suyuk,オヒャン・スユク,五香白切肉
,어향우육,eohyang uyuk,オヒャンウユク,鱼香牛肉
,오향꼬리찜,ohyang kkori jjim,オヒャンコリチム,五香炖牛尾
,오향장우육,ohyang janguyuk,オヒャンジャンウユク,五香酱牛肉
,오향장육,ohyang jangyuk,オヒャンジャンユク,五香酱肉
,어향동구,eohyang donggu,オヒャンドング,鱼香冬菇
,오후(3)시이후,ohu (sesi) ihu,オフ(３)シイフ,下午(3)点以后
,오후(3)시까지,ohu (sesi) kkaji,オフ(３)シカジ,到下午(3)点为止
,오품냉채,opum naengchae,オプムネンチェ,五色冷盘
,오븐스파게티,oven spaghetti,オブン・スパゲティ,焗意大利面
,오븐오리엔탈돈가스,oven Oriental dongaseu,オブンオリエンタルドンカス,烤箱酱汁烤猪排
,오븐카레돈가스,oven curry dongaseu,オブンカレドンカス,烤箱咖喱烤猪排
,오분작뚝배기,obunjak ttukbaegi,オブンジャク・トゥクペギ,小鲍鱼砂锅
,오븐정통비프스테이크,oven jeongtong beef steak,オブンジョントンビプ・ステイク,烤牛排
,오븐치킨까스,oven chicken kkaseu,オブンチキンカス,烤箱烤鸡排
,오븐떡갈비,oven tteokgalbi,オブントッカルビ,烤箱烤牛肉饼
,오븐돈가스,oven dongaseu,オブンドンカス,烤箱烤猪排
,오븐파스타,oven pasta,オブンパスタ,奶酪焗意大利面
,오븐함박스테이크,oven Hamburg steak,オブンハンバク・ステイク,烤箱汉堡牛排
,오복탕,oboktang,オボクタン,五福汤
,어만두,eo mandu,オマンドゥ,鱼肉饺子
,오미자,omija,オミジャ,五味子
,오미자꿀차,omija kkul cha,オミジャクルチャ,五味子蜂蜜茶
,오미자차,omija cha,オミジャチャ,五味子茶
,오미자화채,omija hwachae,オミジャファチェ,五味子甜茶
,오미자막걸리식초,omija makgeolli sikcho,オミジャマッコルリシクチョ,五味子马格利酒醋
,어묵,eomuk,オムク,鱼糕
,어묵우동,eomuk udon,オムクウドン,鱼糕乌冬面
,어묵우동,eomuk udon,オムクウドン,鱼丸乌冬面
,어묵쌀국수,eomuk ssalguksu,オムクサルグクス,鱼糕米线
,어묵탕,eomuk tang,オムクタン,鱼糕汤
,어묵핫바,eomuk hot bar,オムッカッパ,鱼糕棒
,엄나무닭개장,eomnamu dakgaejang,オムナム・ダッケジャン,辣味刺桐鸡丝汤
,오므라이스,omeu rice,オムライス,蛋包饭
,오므라이스,omurice,オムライス,蛋包饭
,오므라이스+우동세트,omurice + udon set,オムライス＋ウドンセトゥ,蛋包饭乌冬面套餐
,어묵만두떡볶이,eomuk mandu tteokbokki,オムンマンドゥ・トクポキ,鱼糕、饺子、辣炒年糕
,어란,eoran,オラン,鱼卵
,오리전골,ori jeongol,オリ・ジョンゴル,鸭肉火锅
,오리스테이크,ori steak,オリ・ステイク,鸭排
,오리백숙,ori baeksuk,オリ・ベクスク,药膳炖鸭
,오리영양누룽지죽,ori yeongyang nurungji juk,オリ・ヨンヤン・ヌルンジジュク,鸭肉营养锅巴粥
,오리영양주물럭,ori yeongyang jumulleok,オリ・ヨンヤンジュムルロク,营养调味烤鸭肉
,오리알,ori al,オリアル,鸭蛋
,오리엄나무한방백숙,ori eomnamu Hanbang baeksuk,オリオムナム・ハンバン・ベクスク,药膳刺桐炖鸭
,오리구이,ori gui,オリグイ,烤鸭肉
,어리굴젓백반,eoriguljeot baekban,オリグルジョッ・ペクパン,嫩牡蛎酱家常套餐
,오리장작구이,ori jangjak gui,オリジャンジャックイ,柴烤鸭
,오리죽,ori juk,オリジュク,鸭肉粥
,오리주물럭,ori jumulleok,オリジュムルロク,调味烤鸭肉
,오리진흙구이,ori jinheuk gui,オリジンフックイ,泥烤鸭
,오리탕,ori tang,オリタン,鸭肉汤
,오리찜,ori jjim,オリチム,炖鸭
,오리도리탕,ori doritang,オリドリタン,辣炖鸭汤
,오리낙지주물럭,ori nakji jumulleok,オリナクチ・ジュムルロク,调味烤鸭肉章鱼
,어린이특선,eorini teukseon,オリニトゥクソン,精选儿童菜单
,어린이돈가스,eorini dongaseu,オリニドンカス,儿童炸猪排
,어린이메뉴,eorini menu,オリニメニュ,儿童菜单
,오리바비큐,ori barbecue,オリバベキュ,鸭肉BBQ
,오리회전구이,ori hoejeon gui,オリフェジョングイ,转炉烤鸭
,오리불고기,ori bulgogi,オリブルゴギ,烤鸭肉
,오리훈제,ori hunje,オリフンジェ,熏制鸭肉
,오리훈제바베큐,ori hunje barbecue,オリフンジェバベキュ,熏制鸭肉BBQ
,오리양념구이,ori yangnyeom gui,オリヤンニョムグイ,调味烤鸭
,오륙도바,Oryukdo bar,オリュクトバ,五六岛鱼糕棒
,오륙도바,oryukdo bar,オリュクトバ,五六岛鱼糕棒
,오룡해삼,oryong haesam,オリョンヘサム,乌龙海参
,오리영양탕,ori yeongyang tang,オリヨンヤンタン,营养鸭肉汤
,오리로스,ori roseu,オリロス,烤鸭肉片
,오리로스 양념구이,ori roseu yangnyeom gui,オリロスヤンニョムグイ,调味烤鸭肉片
,어린복어튀김,eorin bogeo twigim,オリンボゴティギム,油炸小河豚
,얼갈이탕,eolgari tang,オルガリタン,白菜牛骨汤
,얼큰이수제비,eolkeuni sujebi,オルクニ・スジェビ,辣爽面片汤
,얼큰이순대탕,eolkeuni sundae tang,オルクニ・スンデタン,辣爽血肠汤
,얼그레이,Earl Grey,オルグレイ,伯爵红茶
,얼큰어묵냄비우동,eolkeun eomuk naembi udon,オルクン・オムクネンビウドン,辣爽锅烧鱼糕乌冬面
,얼큰칼국수,eolkeun kalguksu,オルクン・カルグクス,辣爽刀切面
,얼큰코다리찌개,eolkeun kodari jjigae,オルクン・コダリチゲ,辣爽半干明太鱼锅
,얼큰고추짬뽕,eolkeun gochu jjamppong,オルクン・ゴチュチャンポン,辣爽炒码面
,얼큰수제비,eolkeun sujebi,オルクン・スジェビ,辣爽面片汤
,얼큰순두부찌개,eolkeun sundubu jjigae,オルクン・スンドゥブチゲ,辣爽嫩豆腐锅
,얼큰항아리수제비,eolkeun hangari sujebi,オルクン・ハンアリ・スジェビ,坛装辣爽面片汤
,얼큰해장국수,eolkeun haejang guksu,オルクン・ヘジャングクス,辣爽醒酒面
,얼큰해물짬뽕우동,eolkeun haemul jjamppong udon,オルクン・ヘムルチャンポンウドン,辣爽海鲜炒码乌冬面
,얼큰해물짬뽕파스타,eolkeun haemul jjamppong pasta,オルクン・ヘムルチャンポンパスタ,辣爽海鲜炒码意大利面
,얼큰김치라면전골,eolkeun kimchi ramyeon jeongol,オルクンギムチラミョン・ジョンゴル,辣爽泡菜方便面火锅
,얼큰콩나물해장국,eolkeun kongnamul haejangguk,オルクンコンナムル・ヘジャンクク,辣爽黄豆芽醒酒汤
,얼큰짬뽕우동,eolkeun jjamppong udon,オルクンチャンポン・ウドン,辣爽辣汤乌冬面
,얼큰바,eolkeun bar,オルクンバ,辣爽棒
,얼큰한해물짬뽕,eolkeunhan haemul jjamppong,オルクンハン・ヘムルチャンポン,辣爽海鲜炒码面
,얼큰한라면,eolkeunhan ramyeon,オルクンハンラミョン,辣爽方便面
,얼큰해물우동,eolkeun haemul udon,オルクンヘムル・ウドン,辣爽海鲜乌冬面
,얼큰해물라면,eolkeun haemul ramyeon,オルクンヘムル・ラミョン,辣爽海鲜方便面
,얼큰라면,eolkeun ramyeon,オルクンラミョン,辣爽方便面
,얼큰라면정식,eolkeun ramyeon jeongsik,オルクンラミョン・ジョンシク,辣爽方便面套餐
,올갱이해장국,olgaengi haejangguk,オルゲン・イヘジャンクク,田螺醒酒汤
,올갱이아욱국,olgaengi auk guk,オルゲンイ・アウックク,田螺冬葵汤
,올갱이국밥,olgaengi gukbap,オルゲンイ・グクパプ,田螺汤饭
,올갱이백반,olgaengi baekban,オルゲンイ・ベクパン,田螺家常套餐
,올갱이아욱해장국,olgaengi auk haejangguk,オルゲンイアウク・ヘジャンクク,田螺冬葵醒酒汤
,올갱이국수,olgaengi guksu,オルゲンイグクス,田螺面
,올갱이죽,olgaengi juk,オルゲンイジュク,田螺粥
,올갱이파전,olgaengi pajeon,オルゲンイパジョン,田螺葱煎饼 
,올챙이국수,olchaengi guksu,オルチェンイグクス,蝌蚪面
,올리브,olive,オルリブ,橄榄
,올리브후라이드치킨,olive fried chicken ,オルリブフライドゥチキン,橄榄油脆皮炸鸡
,"오렌지,파인애플쥬스",orange pineapple juice,オレンジ・パイネプル・ジュス,甜橙菠萝汁
,오렌지에이드,orange ade,オレンジエイドゥ,橘子汽水
,오렌지주스,orange juice,オレンジジュス,橙汁
,오렌지파운드,orange pound cake,オレンジパウンドゥ,香橙磅蛋糕
,옹심이탕수육,ongsimi tangsuyuk,オンシミタンスユク,土豆泥团糖醋肉
,옥류관비빔밥,Ongnyugwan bibimbap,オンニュグァンビビンパプ,玉流馆拌饭
,온벌꿀차,on beolkkul cha,オンボルクルチャ,蜂蜜茶
,엄마손식혜,Eommason Sikhye,オンマソンシッケ,慈母甜米露
,온면,onmyeon,オンミョン,温面
,온메밀,on memil,オンメミル,热荞麦面
,온메밀국수,on memil guksu,オンメミルグクス,热荞麦面
,가을국화(술),Gaeul Gukhwa,カウルグックァ(スル),秋菊花(酒)
,가오리회비빔밥,gaori hoe bibimbap,カオリフェ・ビビンパプ,鳐鱼生鱼片拌饭
,깍두기,kkakdugi,カクトゥギ,萝卜块泡菜
,가케우동,kake udon,カケウドン,清汤乌冬面
,가케우동,Kake Udon,カケウドン,清汤乌冬面
,가케우동유부초밥정식,kake udon yubu chobap jeongsik ,カケウドン・ユブチョバプチョンシク,乌冬面油豆腐寿司套餐
,가케소바,kake soba,カケソバ,清汤荞麦面
,가상두부,gasang dubu,カサンドゥブ,家常豆腐
,가상해삼,gasang haesam,カサンへサム,家常海参
,가재찜,gajae jjim,カジェチム,清蒸鳌虾
,가시오가피주,gasiogapiju,カシオガピジュ,刺五加酒
,가지김치,gaji kimchi ,カジギムチ,茄子泡菜
,가지구이냉채,gaji gui naengchae,カジグイネンチェ,烤茄冷盘
,가지장아찌 ,gaji jangajji,カジジャンアチ,茄子酱菜
,가지나물,gaji namul,カジナムル,凉拌茄子
,가자미구이,gajami gui,カジャミグイ,烤比目鱼
,가자미조림,gajami jorim ,カジャミジョリム,酱炖比目鱼
,가자미찌개,gajami jjigae ,カジャミチゲ,比目鱼锅
,가자미회,gajami hoe,カジャミフェ,比目鱼生鱼片
,가자미회냉면,gajami hoe naengmyeon,カジャミフェ・ネンミョン,比目鱼生鱼片冷面
,가자미보쌈,gajami bossam,カジャミボサム,菜包比目鱼
,가족정식,gajok jeongsik,カジョクチョンシク ,家庭套餐
,카스,Cass,カス,CASS
,가쓰오철판볶음밥,katsuo cheolpan bokkeumbap,カスオチョルパン・ボクンバプ,铁板鲣鱼炒饭
,카스텔라,castella,カステルラ,蜂蜜蛋糕
,가스동,katsudon,カスドン,炸猪排盖饭
,가츠오철판볶음밥,katsuo cheolpan bokkeumbap,カツオチョルパン・ボクンバプ,铁板鲣鱼炒饭
,가츠오부시계란말이,katsuobushi gyeran mari,カツオブシゲランマリ,柴鱼鸡蛋卷
,갓김치,gat kimchi,カッキムチ,雪里蕻泡菜
,갓돔회,gatdom hoe,カットムフェ,石鲷生鱼片
,가토치즈케익,gateau cheesecake,カトチズケイク,奶酪蛋糕
,카푸치노,cappuccino,カプチノ,卡布奇诺
,카프리,Cafri,カプリ,Cafri
,카페타임,Caffè Time,カペタイム,咖啡时光
,카페비엔나,caffe Vienna,カペビエンナ,维也纳咖啡
,카페모카,caffè mocha,カペモカ,摩卡
,카페모카,caffè mocha,カペモカ,咖啡摩卡
,카페모카아이스,caffè mocha ice,カペモカアイス,冰摩卡
,카페라떼,caffè latte,カペラテ,拿铁
,카페라떼아이스,caffè latte ice,カペラテアイス,冰拿铁
,갑오징어볶음,gabojingeo bokkeum,カボジンオボクム,炒墨鱼
,갑오징어마늘찜,gabojingeo maneul jjim,カボジンオマヌルチム,蒜蒸墨鱼
,가마솥굴비빔밥,gamasot gul bibimbap,カマソッ・クル・ビビンパプ,铁锅牡蛎拌饭
,가마솥순두부,gamasot sundubu,カマソッ・スンドゥブ,铁锅嫩豆腐
,가마솥날치알비빔밥,gamasot nalchial bibimbap,カマソッ・ナルチアル・ビビンパプ,铁锅飞鱼子拌饭 
,가마솥밥,gamasot bap,カマソッパプ,铁锅饭
,까만콩엿,kkamankong yeot,カマンコンニョッ,黑豆麦芽糖
,감 된장장아찌,gam doenjang jangajji,カム・デンジャンジャンアチ,柿子大酱酱菜
,감귤,gamgyul,カムギュル,柑橘
,감귤막걸리,gamgyul makgeolli,カムギュルマッコルリ,柑橘马格利酒
,감식초,gam sikcho,カムシクチョ,柿子醋
,감자,gamja,カムジャ,土豆
,감자칼국수,gamja kalguksu,カムジャ・カルグクス,土豆刀切面
,감자수제비,gamja sujebi,カムジャ・スジェビ,土豆面片汤
,감자스모크햄볶음,gamja smoke ham bokkeum,カムジャ・スモグヘンボクム,熏火腿炒土豆
,감자옹심이,gamja ongsimi,カムジャオンシミ,土豆泥团汤
,감자국,gamja guk,カムジャクク,土豆汤
,감자조림,gamja jorim,カムジャジョリム,酱土豆
,감자전,gamja jeon,カムジャジョン,土豆煎饼
,감자송편,gamja songpyeon,カムジャソンピョン,土豆松饼
,감자닭볶음,gamja dak bokkeum,カムジャダクポクム,土豆炒鸡肉
,감자탕,gamjatang,カムジャタン,脊骨土豆汤
,감자채볶음,gamjachae bokkeum,カムジャチェボクム,炒土豆丝
,감자튀김,gamja twigim,カムジャティギム,炸薯条
,감자튀김,gamja twigim,カムジャティギム,炸薯条
,감자떡,gamja tteok,カムジャトク,土豆糕
,감자핫도그,gamja hot dog,カムジャハットグ,土豆热狗
,감자부침,gamja buchim,カムジャブチム,土豆煎饼
,감자불고기,gamja bulgogi,カムジャブルゴギ,土豆烤牛肉
,감자맛바,gamja mat bar,カムジャマッパ,土豆鱼糕棒
,감자말이새우튀김,gamjamari saeu twigim,カムジャマリ・セウティギム,炸土豆虾卷
,감자야채브레드 ,gamja yachae bread,カムジャヤチェブレドゥ,土豆蔬菜面包
,감장아찌,gam jangajji,カムジャンアチ,柿子酱菜
,감성돔,gamseongdom,カムソンドム,黑鲷
,감태라면,gamtae ramyeon,カムテラミョン,甘苔方便面
,가물치회,gamulchi hoe,カムルチフェ,乌鱼生鱼片
,카모마일,chamomile,カモマイル,甘菊茶
,"가야곡왕주(13도,375ml)",Gayagok Wangju,カヤゴク・ワンジュ,可也谷王酒(13度，375毫升)
,가라이매운라멘,karai maeun ramen,カライ・メウンラメン,辣味拉面
,가락우동,garak udon,カラク・ウドン,乌冬面
,가락새우튀김우동,garak saeu twigim udon,カラク・セウティギムウドン,炸虾乌冬面
,가락자장면,garak jajangmyeon,カラク・チャジャンミョン,炸酱面
,가락짬뽕,garak jjamppong,カラク・チャンポン,炒码面
,가락냄비우동,garak naembi udon,カラク・ネンビウドン,锅烧乌冬面
,가락유부우동 ,garak yubu udon,カラク・ユブウドン,油豆腐乌冬面
,가락생라면,garak saeng ramyeon,カラクセンラミョン,醒酒鲜方便面
,캐러멜카페모카,caramel caffè mocha,カラメルカペモカ,焦糖摩卡
